t [s]	η [m]
521.5	-0.6072627
521.625	-0.5738966
521.75	-0.5047539
521.875	-0.40243942
522.0	-0.27020323
522.125	-0.11198412
522.25	0.06747356
522.375	0.2625256
522.5	0.46656486
522.625	0.67212784
522.75	0.87109804
522.875	1.0551016
523.0	1.2160355
523.125	1.3466265
523.25	1.4410281
523.375	1.4953177
523.5	1.5078138
523.625	1.479192
523.75	1.4122908
523.875	1.3117626
524.0	1.1834321
524.125	1.0336045
524.25	0.86830616
524.375	0.69261885
524.5	0.51018995
524.625	0.322995
524.75	0.13134934
524.875	-0.065775014
525.0	-0.27024272
525.125	-0.48408866
525.25	-0.7088004
525.375	-0.9447162
525.5	-1.1905397
525.625	-1.4430918
525.75	-1.697397
525.875	-1.9469137
526.0	-2.1841505
526.125	-2.4012396
526.25	-2.59076
526.375	-2.746287
526.5	-2.86302
526.625	-2.9380214
526.75	-2.9703794
526.875	-2.9610126
527.0	-2.9123428
527.125	-2.8278968
527.25	-2.71177
527.375	-2.5681984
527.5	-2.4012089
527.625	-2.2144103
527.75	-2.0110035
527.875	-1.7938546
528.0	-1.5656563
528.125	-1.3292029
528.25	-1.0875709
528.375	-0.8441899
528.5	-0.60286254
528.625	-0.36754838
528.75	-0.14212687
528.875	0.06995814
529.0	0.26605242
529.125	0.444548
529.25	0.605035
529.375	0.7482575
529.5	0.875909
529.625	0.9902249
529.75	1.0935118
529.875	1.1876266
530.0	1.2735398
530.125	1.3510264
530.25	1.4186229
530.375	1.4738239
530.5	1.5135361
530.625	1.5347462
530.75	1.5352789
530.875	1.5145868
531.0	1.4743688
531.125	1.4189364
531.25	1.3552648
531.375	1.2926033
531.5	1.2417303
531.625	1.21393
531.75	1.2196505
531.875	1.2672738
532.0	1.3618764
532.125	1.5043302
532.25	1.6908475
532.375	1.912964
532.5	2.158064
532.625	2.4103506
532.75	2.6522772
532.875	2.8660395
533.0	3.0351543
533.125	3.145966
533.25	3.1886845
533.375	3.1581197
533.5	3.0538456
533.625	2.8799095
533.75	2.6441529
533.875	2.357132
534.0	2.0309412
534.125	1.6780235
534.25	1.3101485
534.375	0.9375276
534.5	0.5683872
534.625	0.20878008
534.75	-0.13726172
534.875	-0.46734363
535.0	-0.7802092
535.125	-1.0751938
535.25	-1.3517454
535.375	-1.6091186
535.5	-1.8462013
535.625	-2.061533
535.75	-2.2535076
535.875	-2.4206002
536.0	-2.5616307
536.125	-2.6760635
536.25	-2.7640424
536.375	-2.8264298
536.5	-2.8646908
536.625	-2.880624
536.75	-2.8761322
536.875	-2.8529468
537.0	-2.8124685
537.125	-2.755711
537.25	-2.6834216
537.375	-2.596281
537.5	-2.4952428
537.625	-2.3818767
537.75	-2.2586384
537.875	-2.1290514
538.0	-1.9976362
538.125	-1.8696519
538.25	-1.7506309
538.375	-1.6456708
538.5	-1.5587467
538.625	-1.4919275
538.75	-1.4448208
538.875	-1.4142313
539.0	-1.3941364
539.125	-1.376082
539.25	-1.3498876
539.375	-1.3046795
539.5	-1.2300872
539.625	-1.117492
539.75	-0.961149
539.875	-0.75900227
540.0	-0.5131446
540.125	-0.22977802
540.25	0.08130086
540.375	0.40765128
540.5	0.7354472
540.625	1.0509244
540.75	1.341777
540.875	1.5984128
541.0	1.8148024
541.125	1.9889271
541.25	2.1226902
541.375	2.2213929
541.5	2.2927477
541.625	2.3456852
541.75	2.3890657
541.875	2.430464
542.0	2.4751577
542.125	2.5256271
542.25	2.5812514
542.375	2.638722
542.5	2.6926289
542.625	2.7364037
542.75	2.7634423
542.875	2.7681086
543.0	2.7465703
543.125	2.697391
543.25	2.6217096
543.375	2.5230217
543.5	2.4065828
543.625	2.2786274
543.75	2.14535
543.875	2.0119722
544.0	1.8819302
544.125	1.7563149
544.25	1.6336876
544.375	1.5102499
544.5	1.3803436
544.625	1.2372807
544.75	1.0742251
544.875	0.88522464
545.0	0.66606313
545.125	0.41489992
545.25	0.13262837
545.375	-0.17713004
545.5	-0.50833917
545.625	-0.8531596
545.75	-1.2027311
545.875	-1.5480348
546.0	-1.880701
546.125	-2.1936648
546.25	-2.4815943
546.375	-2.7409925
546.5	-2.9700854
546.625	-3.168425
546.75	-3.3363426
546.875	-3.4742794
547.0	-3.5822628
547.125	-3.6594763
547.25	-3.7039766
547.375	-3.7128096
547.5	-3.6822746
547.625	-3.608545
547.75	-3.4882927
547.875	-3.3195045
548.0	-3.1021535
548.125	-2.8387685
548.25	-2.5346642
548.375	-2.1979132
548.5	-1.8389373
548.625	-1.4697956
548.75	-1.1031905
548.875	-0.7513768
549.0	-0.42500907
549.125	-0.13210464
549.25	0.122718915
549.375	0.3387018
549.5	0.5189658
549.625	0.6701267
549.75	0.8015015
549.875	0.9240223
550.0	1.0489522
550.125	1.1865277
550.25	1.3447236
550.375	1.5282466
550.5	1.7378855
550.625	1.9702542
550.75	2.2180223
550.875	2.4704914
551.0	2.7146633
551.125	2.936342
551.25	3.1214426
551.375	3.2572827
551.5	3.3336372
551.625	3.3434865
551.75	3.2835095
551.875	3.1541135
552.0	2.959184
552.125	2.705539
552.25	2.402154
552.375	2.059352
552.5	1.6880727
552.625	1.2990955
552.75	0.9026449
552.875	0.50806266
553.0	0.12374121
553.125	-0.24279921
553.25	-0.58475155
553.375	-0.8958357
553.5	-1.1702229
553.625	-1.4025161
553.75	-1.5879647
553.875	-1.7227694
554.0	-1.8044953
554.125	-1.8325726
554.25	-1.808703
554.375	-1.7371244
554.5	-1.6246517
554.625	-1.4804761
554.75	-1.3155862
554.875	-1.1420081
555.0	-0.9717798
555.125	-0.81590855
555.25	-0.6832851
555.375	-0.5798662
555.5	-0.5080993
555.625	-0.4667467
555.75	-0.45113444
555.875	-0.45380148
556.0	-0.46550798
556.125	-0.47642043
556.25	-0.4773862
556.375	-0.4611074
556.5	-0.423037
556.625	-0.3619221
556.75	-0.27990094
556.875	-0.18211971
557.0	-0.07597731
557.125	0.029944196
557.25	0.12709598
557.375	0.20812984
557.5	0.26790577
557.625	0.3041395
557.75	0.3176401
557.875	0.31209895
558.0	0.2934529
558.125	0.26892537
558.25	0.2458959
558.375	0.2307527
558.5	0.22789262
558.625	0.23905209
558.75	0.26301593
558.875	0.29578707
559.0	0.33118066
559.125	0.36176255
559.25	0.37998107
559.375	0.37935135
559.5	0.3554989
559.625	0.3069248
559.75	0.23536624
559.875	0.14572561
560.0	0.045528706
560.125	-0.055960815
560.25	-0.14889376
560.375	-0.22406814
560.5	-0.2740852
560.625	-0.29427
560.75	-0.28323662
560.875	-0.24303046
561.0	-0.17882816
561.125	-0.09825341
561.25	-0.010407796
561.375	0.07524404
561.5	0.14999387
561.625	0.20684235
561.75	0.24119493
561.875	0.25119224
562.0	0.23767419
562.125	0.20379083
562.25	0.15434362
562.375	0.09495327
562.5	0.031200284
562.625	-0.032154735
562.75	-0.09175084
562.875	-0.14594425
563.0	-0.19482929
563.125	-0.23996967
563.25	-0.28391558
563.375	-0.329566
563.5	-0.3794983
563.625	-0.4353485
563.75	-0.49736115
563.875	-0.56412864
564.0	-0.6325949
564.125	-0.6982847
564.25	-0.7557407
564.375	-0.7990842
564.5	-0.8226578
564.625	-0.82161826
564.75	-0.79245836
564.875	-0.7333631
565.0	-0.6443886
565.125	-0.52743894
565.25	-0.38609514
565.375	-0.22527696
565.5	-0.050832834
565.625	0.13091817
565.75	0.31362373
565.875	0.49128947
566.0	0.6585889
566.125	0.81106645
566.25	0.9452575
566.375	1.0587089
566.5	1.1499145
566.625	1.2182178
566.75	1.2636654
566.875	1.2868234
567.0	1.2886524
567.125	1.2703139
567.25	1.2330744
567.375	1.1781845
567.5	1.1068128
567.625	1.0200471
567.75	0.91891235
567.875	0.804438
568.0	0.67779326
568.125	0.54041225
568.25	0.3941616
568.375	0.24147375
568.5	0.08545922
568.625	-0.07006631
568.75	-0.22063093
568.875	-0.36126563
569.0	-0.48676118
569.125	-0.5920108
569.25	-0.67242336
569.375	-0.7243231
569.5	-0.74534976
569.625	-0.73472834
569.75	-0.69345486
569.875	-0.62426215
570.0	-0.53145885
570.125	-0.42056775
570.25	-0.29786205
570.375	-0.16980998
570.5	-0.0425246
570.625	0.07871925
570.75	0.18984231
570.875	0.2881379
571.0	0.37224567
571.125	0.44194195
571.25	0.4977706
571.375	0.5405847
571.5	0.57107776
571.625	0.5893814
571.75	0.5948072
571.875	0.5857771
572.0	0.559985
572.125	0.514732
572.25	0.44744107
572.375	0.35622972
572.5	0.24047638
572.625	0.10125058
572.75	-0.058437116
572.875	-0.23365499
573.0	-0.41785032
573.125	-0.60339427
573.25	-0.7823364
573.375	-0.9472472
573.5	-1.0920289
573.625	-1.2125975
573.75	-1.3073251
573.875	-1.3771161
574.0	-1.42521
574.125	-1.4565744
574.25	-1.477097
574.375	-1.4926009
574.5	-1.5078667
574.625	-1.5257857
574.75	-1.5467452
574.875	-1.5684415
575.0	-1.5860038
575.125	-1.5925642
575.25	-1.5801739
575.375	-1.5408462
575.5	-1.4677553
575.625	-1.3562512
575.75	-1.2046913
575.875	-1.0148758
576.0	-0.7920667
576.125	-0.5445515
576.25	-0.28283474
576.375	-0.018539587
576.5	0.23681737
576.625	0.47303396
576.75	0.6822452
576.875	0.85961324
577.0	1.0036358
577.125	1.116008
577.25	1.2010975
577.375	1.2650678
577.5	1.3148571
577.625	1.3571119
577.75	1.3972183
577.875	1.4386177
578.0	1.4824474
578.125	1.5275534
578.25	1.5709372
578.375	1.6084093
578.5	1.6354839
578.625	1.6483283
578.75	1.6445545
578.875	1.623836
579.0	1.5881648
579.125	1.5417658
579.25	1.4905599
579.375	1.4414594
579.5	1.4013083
579.625	1.3758876
579.75	1.3688835
579.875	1.3811897
580.0	1.4104015
580.125	1.4508257
580.25	1.4938213
580.375	1.5285386
580.5	1.5429683
580.625	1.5251372
580.75	1.4643574
580.875	1.3523889
581.0	1.1843348
581.125	0.9592566
581.25	0.6803586
581.375	0.35484707
581.5	-0.006640083
581.625	-0.3908491
581.75	-0.78293586
581.875	-1.1675696
582.0	-1.5300094
582.125	-1.8570606
582.25	-2.1377811
582.375	-2.3640237
582.5	-2.530604
582.625	-2.635322
582.75	-2.6787357
582.875	-2.6637306
583.0	-2.5951264
583.125	-2.4791205
583.25	-2.3229234
583.375	-2.1343312
583.5	-1.921435
583.625	-1.6924225
583.75	-1.4554602
583.875	-1.218584
584.0	-0.9896321
584.125	-0.77605385
584.25	-0.58481103
584.375	-0.42207858
584.5	-0.29295248
584.625	-0.20109934
584.75	-0.14839971
584.875	-0.13461901
585.0	-0.15720715
585.125	-0.21119864
585.25	-0.289324
585.375	-0.3822953
585.5	-0.47931358
585.625	-0.5687457
585.75	-0.638933
585.875	-0.6790712
586.0	-0.68007034
586.125	-0.63532066
586.25	-0.5413024
586.375	-0.397921
586.5	-0.20858814
586.625	0.020013046
586.75	0.27843502
586.875	0.5552093
587.0	0.83776236
587.125	1.1133877
587.25	1.3701744
587.375	1.5978558
587.5	1.7884246
587.625	1.9364588
587.75	2.0392153
587.875	2.0964324
588.0	2.109908
588.125	2.0829017
588.25	2.0194902
588.375	1.9239787
588.5	1.8003597
588.625	1.6520053
588.75	1.4815508
588.875	1.2909846
589.0	1.0819558
589.125	0.8561398
589.25	0.61570805
589.375	0.36371914
589.5	0.1043796
589.625	-0.15687989
589.75	-0.41354337
589.875	-0.65836656
590.0	-0.8839155
590.125	-1.0831883
590.25	-1.2502646
590.375	-1.3808616
590.5	-1.4727165
590.625	-1.5257145
590.75	-1.5417826
590.875	-1.5244658
591.0	-1.4783659
591.125	-1.4083898
591.25	-1.3190385
591.375	-1.2137833
591.5	-1.0946243
591.625	-0.9619656
591.75	-0.814792
591.875	-0.6511461
592.0	-0.4688643
592.125	-0.26643205
592.25	-0.043861818
592.375	0.19657335
592.5	0.44985384
592.625	0.70810413
592.75	0.9608763
592.875	1.1958457
593.0	1.3998603
593.125	1.560188
593.25	1.6658702
593.375	1.7089361
593.5	1.6854105
593.625	1.5958799
593.75	1.4456326
593.875	1.2442043
594.0	1.0045515
594.125	0.7418062
594.25	0.47181788
594.375	0.20965984
594.5	-0.031716086
594.625	-0.24254352
594.75	-0.4168705
594.875	-0.5526999
595.0	-0.6516588
595.125	-0.7182562
595.25	-0.7588145
595.375	-0.78030497
595.5	-0.7891776
595.625	-0.79040813
595.75	-0.78683907
595.875	-0.7789533
596.0	-0.7650347
596.125	-0.7417411
596.25	-0.70493186
596.375	-0.650668
596.5	-0.57620925
596.625	-0.4808452
596.75	-0.36645463
596.875	-0.23769435
597.0	-0.10178548
597.125	0.032087017
597.25	0.15366708
597.375	0.25273135
597.5	0.32021943
597.625	0.34928656
597.75	0.33611324
597.875	0.2803935
598.0	0.18544087
598.125	0.057888128
598.25	-0.09295681
598.375	-0.25601107
598.5	-0.41948786
598.625	-0.5719861
598.75	-0.7034799
598.875	-0.80610764
599.0	-0.8746943
599.125	-0.9069257
599.25	-0.90326935
599.375	-0.8665739
599.5	-0.80149704
599.625	-0.7138082
599.75	-0.60969514
599.875	-0.49512288
600.0	-0.37531853
600.125	-0.2544579
600.25	-0.13554342
600.375	-0.02045836
600.5	0.089832135
600.625	0.19497672
600.75	0.2949051
600.875	0.3895234
601.0	0.47847664
601.125	0.5610331
601.25	0.63608336
601.375	0.7022644
601.5	0.758171
601.625	0.80264086
601.75	0.83502835
601.875	0.85545874
602.0	0.8649627
602.125	0.8655495
602.25	0.86008984
602.375	0.8521076
602.5	0.84541494
602.625	0.84371626
602.75	0.85013735
602.875	0.86679494
603.0	0.8944509
603.125	0.9322492
603.25	0.9776775
603.375	1.0266473
603.5	1.0737712
603.625	1.1128224
603.75	1.1372478
603.875	1.1408012
604.0	1.1181238
604.125	1.0652726
604.25	0.98012334
604.375	0.8625769
604.5	0.7145826
604.625	0.53994834
604.75	0.34398177
604.875	0.13299125
605.0	-0.086277604
605.125	-0.30721495
605.25	-0.52383804
605.375	-0.73116076
605.5	-0.9253955
605.625	-1.1039485
605.75	-1.2652698
605.875	-1.408539
606.0	-1.5332792
606.125	-1.6389734
606.25	-1.7247552
606.375	-1.7891947
606.5	-1.8303113
606.625	-1.8457687
606.75	-1.8332205
606.875	-1.7908438
607.0	-1.7178808
607.125	-1.6152025
607.25	-1.4856894
607.375	-1.334451
607.5	-1.1687392
607.625	-0.9975884
607.75	-0.8311687
607.875	-0.6798971
608.0	-0.5534243
608.125	-0.45961937
608.25	-0.40362358
608.375	-0.38718733
608.5	-0.40828115
608.625	-0.46115372
608.75	-0.5367248
608.875	-0.62339586
609.0	-0.70811105
609.125	-0.7775873
609.25	-0.8195516
609.375	-0.8238781
609.5	-0.78344357
609.625	-0.6946746
609.75	-0.55768204
609.875	-0.3760142
610.0	-0.15607797
610.125	0.0936869
610.25	0.36376512
610.375	0.644497
610.5	0.9269191
610.625	1.2033604
610.75	1.4677691
610.875	1.7157445
611.0	1.9443494
611.125	2.1516807
611.25	2.3363287
611.375	2.496971
611.5	2.6318445
611.625	2.7386155
611.75	2.8142924
611.875	2.85547
612.0	2.8586502
612.125	2.8208103
612.25	2.739882
612.375	2.6152422
612.5	2.4480755
612.625	2.2414787
612.75	2.000433
612.875	1.7315397
613.0	1.442467
613.125	1.1414632
613.25	0.83671844
613.375	0.5357831
613.5	0.24512419
613.625	-0.030173773
613.75	-0.28650597
613.875	-0.5217032
614.0	-0.7348156
614.125	-0.9258332
614.25	-1.0953435
614.375	-1.2442575
614.5	-1.3735603
614.625	-1.484203
614.75	-1.5770668
614.875	-1.6529788
615.0	-1.7128092
615.125	-1.7575678
615.25	-1.7883989
615.375	-1.8065758
615.5	-1.8133278
615.625	-1.809688
615.75	-1.7962416
615.875	-1.7728904
616.0	-1.7387191
616.125	-1.6919457
616.25	-1.6300565
616.375	-1.5501121
616.5	-1.449179
616.625	-1.32495
616.75	-1.1762718
616.875	-1.0037575
617.0	-0.8101564
617.125	-0.6005587
617.25	-0.38228735
617.375	-0.16451679
617.5	0.04239412
617.625	0.22778767
617.75	0.38168827
617.875	0.49579766
618.0	0.56434643
618.125	0.5847281
618.25	0.5577829
618.375	0.48772904
618.5	0.3817228
618.625	0.24911502
618.75	0.10047365
618.875	-0.053487387
619.0	-0.20294017
619.125	-0.33983037
619.25	-0.4584805
619.375	-0.5558825
619.5	-0.6316359
619.625	-0.6875551
619.75	-0.72704566
619.875	-0.7542984
620.0	-0.7734746
620.125	-0.7879423
620.25	-0.7997071
620.375	-0.8090752
620.5	-0.8145826
620.625	-0.8132071
620.75	-0.8007587
620.875	-0.77247584
621.0	-0.72361076
621.125	-0.6500444
621.25	-0.5487566
621.375	-0.41818395
621.5	-0.2583557
621.625	-0.07088692
621.75	0.1411761
621.875	0.37362525
622.0	0.6213992
622.125	0.8788725
622.25	1.140137
622.375	1.3991842
622.5	1.6500382
622.625	1.886886
622.75	2.1041093
622.875	2.2963934
623.0	2.4588423
623.125	2.5872023
623.25	2.6780422
623.375	2.7290602
623.5	2.739325
623.625	2.709494
623.75	2.641907
623.875	2.5405438
624.0	2.410758
624.125	2.25902
624.25	2.092201
624.375	1.9171413
624.5	1.7398224
624.625	1.564915
624.75	1.3952621
624.875	1.2316148
625.0	1.0726556
625.125	0.91522944
625.25	0.75482947
625.375	0.58623654
625.5	0.40431133
625.625	0.20472829
625.75	-0.015318225
625.875	-0.25660187
626.0	-0.51757646
626.125	-0.7943366
626.25	-1.080825
626.375	-1.3692985
626.5	-1.6508926
626.625	-1.91636
626.75	-2.1566846
626.875	-2.3638241
627.0	-2.5311387
627.125	-2.6537745
627.25	-2.7288835
627.375	-2.7556562
627.5	-2.7352574
627.625	-2.6706262
627.75	-2.5663238
627.875	-2.428247
628.0	-2.2634706
628.125	-2.0798814
628.25	-1.8860682
628.375	-1.6909666
628.5	-1.5034884
628.625	-1.3321688
628.75	-1.1846421
628.875	-1.0670787
629.0	-0.98365885
629.125	-0.93603325
629.25	-0.92292887
629.375	-0.93993527
629.5	-0.9795299
629.625	-1.0314294
629.75	-1.083216
629.875	-1.1212696
630.0	-1.1318856
630.125	-1.1025684
630.25	-1.0232468
630.375	-0.88740844
630.5	-0.69294333
630.625	-0.4425974
630.75	-0.14400609
630.875	0.19077778
631.0	0.54616994
631.125	0.90433365
631.25	1.2466886
631.375	1.5555123
631.5	1.8154832
631.625	2.0149815
631.75	2.1469984
631.875	2.209693
632.0	2.2062662
632.125	2.1445103
632.25	2.0358891
632.375	1.8942232
632.5	1.7343185
632.625	1.5704652
632.75	1.4151895
632.875	1.2781929
633.0	1.1656713
633.125	1.0800893
633.25	1.0203751
633.375	0.98247486
633.5	0.96025527
633.625	0.9465329
633.75	0.9342026
633.875	0.9172599
634.0	0.89161265
634.125	0.85559916
634.25	0.8101349
634.375	0.7584985
634.5	0.7057705
634.625	0.65797836
634.75	0.62111336
634.875	0.60004854
635.0	0.5976157
635.125	0.613824
635.25	0.6454458
635.375	0.685984
635.5	0.72603387
635.625	0.754053
635.75	0.7574767
635.875	0.7240074
636.0	0.6430243
636.125	0.50691074
636.25	0.3121345
636.375	0.060007904
636.5	-0.24305956
636.625	-0.58576316
636.75	-0.95265806
636.875	-1.3253298
637.0	-1.6838921
637.125	-2.008702
637.25	-2.2820168
637.375	-2.4895124
637.5	-2.6214566
637.625	-2.6734045
637.75	-2.646349
637.875	-2.5463536
638.0	-2.3836715
638.125	-2.171486
638.25	-1.9244462
638.375	-1.6571206
638.5	-1.3826557
638.625	-1.1116464
638.75	-0.85150313
638.875	-0.6062452
639.0	-0.37676594
639.125	-0.1615184
639.25	0.042531807
639.375	0.23882495
639.5	0.43017167
639.625	0.61790043
639.75	0.80133224
639.875	0.977654
640.0	1.1421634
640.125	1.2889018
640.25	1.4115019
640.375	1.5041416
640.5	1.5624491
640.625	1.5842328
640.75	1.5698348
640.875	1.5221661
641.0	1.4463263
641.125	1.3488832
641.25	1.2369281
641.375	1.1170785
641.5	0.9945358
641.625	0.87236464
641.75	0.7511657
641.875	0.6291121
642.0	0.50242376
642.125	0.36620888
642.25	0.21550687
642.375	0.046436734
642.5	-0.14275335
642.625	-0.3509121
642.75	-0.5735809
642.875	-0.8030629
643.0	-1.0289711
643.125	-1.2391922
643.25	-1.4211279
643.375	-1.5631131
643.5	-1.6557155
643.625	-1.6928785
643.75	-1.6726197
643.875	-1.5973023
644.0	-1.4733505
644.125	-1.3105425
644.25	-1.1208913
644.375	-0.9173012
644.5	-0.7122318
644.625	-0.51641726
644.75	-0.33792984
644.875	-0.18160087
645.0	-0.04891839
645.125	0.0616614
645.25	0.15401305
645.375	0.23340859
645.5	0.3054708
645.625	0.3751759
645.75	0.44604954
645.875	0.5196434
646.0	0.59536785
646.125	0.67065483
646.25	0.7414492
646.375	0.80288285
646.5	0.85007864
646.625	0.8788699
646.75	0.8864695
646.875	0.8718568
647.0	0.83590937
647.125	0.7813028
647.25	0.71211046
647.375	0.63330036
647.5	0.55009896
647.625	0.4674035
647.75	0.38924864
647.875	0.31845504
648.0	0.25643915
648.125	0.20324712
648.25	0.157726
648.375	0.11783349
648.5	0.08101945
648.625	0.0446005
648.75	0.006115108
648.875	-0.03640847
649.0	-0.084269285
649.125	-0.13800327
649.25	-0.19736128
649.375	-0.2613422
649.5	-0.32824144
649.625	-0.39572102
649.75	-0.46085894
649.875	-0.5202103
650.0	-0.56987685
650.125	-0.6056203
650.25	-0.623019
650.375	-0.61770487
650.5	-0.5856751
650.625	-0.5236749
650.75	-0.42959148
650.875	-0.30285698
651.0	-0.1447783
651.125	0.041256152
651.25	0.24972294
651.375	0.47312188
651.5	0.702325
651.625	0.92711025
651.75	1.1368445
651.875	1.3211899
652.0	1.4708909
652.125	1.5783892
652.25	1.6383144
652.375	1.6478064
652.5	1.6065447
652.625	1.5166116
652.75	1.3821357
652.875	1.2088081
653.0	1.0033733
653.125	0.77309144
653.25	0.5252955
653.375	0.26708993
653.5	0.0051601618
653.625	-0.254253
653.75	-0.5052956
653.875	-0.74237555
654.0	-0.9600462
654.125	-1.152961
654.25	-1.3159136
654.375	-1.4440081
654.5	-1.532997
654.625	-1.5796063
654.75	-1.5820273
654.875	-1.5402821
655.0	-1.4565419
655.125	-1.3352523
655.25	-1.1830943
655.375	-1.0086795
655.5	-0.8220706
655.625	-0.63410527
655.75	-0.4556411
655.875	-0.29676485
656.0	-0.16606343
656.125	-0.07004937
656.25	-0.0127465585
656.375	0.0044478117
656.5	-0.01729425
656.625	-0.074513614
656.75	-0.16191211
656.875	-0.27288
657.0	-0.40006888
657.125	-0.5359254
657.25	-0.67313397
657.375	-0.80495566
657.5	-0.92541647
657.625	-1.029419
657.75	-1.1127193
657.875	-1.1718966
658.0	-1.2042593
658.125	-1.2078212
658.25	-1.1812665
658.375	-1.1239835
658.5	-1.0361501
658.625	-0.9187925
658.75	-0.77385527
658.875	-0.60424036
659.0	-0.41376728
659.125	-0.20707549
659.25	0.010564329
659.375	0.23347953
659.5	0.4558708
659.625	0.67208505
659.75	0.87686545
659.875	1.0655441
660.0	1.2341713
660.125	1.3795711
660.25	1.4993304
660.375	1.5917671
660.5	1.6558684
660.625	1.6912407
660.75	1.6981091
660.875	1.677354
661.0	1.6305846
661.125	1.560215
661.25	1.4695736
661.375	1.3629187
661.5	1.2453856
661.625	1.1228265
661.75	1.0015535
661.875	0.887891
662.0	0.78774583
662.125	0.70606
662.25	0.6463467
662.375	0.61028355
662.5	0.5974946
662.625	0.60551536
662.75	0.6299771
662.875	0.6650265
663.0	0.70389307
663.125	0.73959213
663.25	0.7656477
663.375	0.7767524
663.5	0.76929003
663.625	0.7416387
663.75	0.6942347
663.875	0.6293671
664.0	0.5507753
664.125	0.46305308
664.25	0.37099233
664.375	0.27894112
664.5	0.19026963
664.625	0.10700548
664.75	0.02970706
664.875	-0.042429324
665.0	-0.11124939
665.125	-0.1791648
665.25	-0.24859157
665.375	-0.32141224
665.5	-0.39853165
665.625	-0.47960895
665.75	-0.5630102
665.875	-0.64598113
666.0	-0.72503704
666.125	-0.796487
666.25	-0.8570401
666.375	-0.9043868
